App_ID,user_id,target,classify
13688.0,40354,455.00966650851325,v_good
13696.0,40364,1.0,rejected
13705.0,40374,1.0,rejected
13757.0,40431,627.7452095903375,v_good
13762.0,40437,1.0,rejected
13798.0,40472,1.0,rejected
13812.0,40485,1.0,rejected
13820.0,40494,957.8809141020647,v_good
13823.0,40497,1.0,rejected
13837.0,40512,1.0,rejected
13917.0,40595,1.0,rejected
13985.0,40667,1.0,rejected
13994.0,40677,836.2963447990545,v_good
14011.0,40694,710.9758949880668,v_good
14014.0,40697,1.0,rejected
14042.0,40727,1.0,rejected
14061.0,40746,1.0,rejected
14090.0,40776,536.0753607809847,v_good
14123.0,40812,1.0,rejected
14186.0,40880,1000.0,v_good
14198.0,40895,1.0,rejected
14241.0,40943,839.7805531810878,v_good
14255.0,40959,1.0,rejected
14274.0,40978,1.0,rejected
14280.0,40984,1.0,rejected
14298.0,41001,1.0,rejected
14322.0,41028,1.0,rejected
14350.0,41059,1.0,rejected
14364.0,41073,1.0,rejected
14374.0,41082,1.0,rejected
14412.0,41121,1.0,rejected
14471.0,41181,1.0,rejected
14485.0,41198,1.0,rejected
14536.0,41252,1.0,rejected
14556.0,41272,1.0,rejected
14557.0,41274,577.1402372287912,v_good
14584.0,41302,1.0,rejected
14593.0,41312,1.0,rejected
14615.0,41337,1.0,rejected
14647.0,41370,1.0,rejected
14672.0,41399,1.0,rejected
14677.0,41404,880.4548708312861,v_good
14691.0,41418,1.0,rejected
14737.0,41465,1.0,rejected
14743.0,41471,1.0,rejected
14773.0,41504,1.0,rejected
14825.0,41560,461.5920708301798,v_good
14866.0,41606,620.3273502875222,v_good
14929.0,41672,1.0,rejected
14932.0,41675,533.5987867278798,v_good
14942.0,41684,585.4112795272137,v_good
14943.0,41686,1.0,rejected
14948.0,41692,1.0,rejected
14963.0,41707,1.0,rejected
14996.0,41743,901.3285550335571,v_good
15029.0,41779,593.7876475185484,v_good
15065.0,41817,892.8389716288384,v_good
15101.0,41854,941.3112927774702,v_good
15105.0,41859,467.87906521739126,v_good
15129.0,41884,1.0,rejected
15255.0,42020,503.14549666770745,v_good
15338.0,42107,1.0,rejected
15416.0,42190,563.703885019672,v_good
15467.0,42248,1.0,rejected
15498.0,42282,1.0,rejected
15585.0,42370,374.03099577534795,v_good
15653.0,42439,1.0,rejected
15688.0,42475,1.0,rejected
15705.0,42493,543.4284078734845,v_good
15720.0,42509,1.0,rejected
15721.0,42510,745.0163127914007,v_good
15755.0,42545,1.0,rejected
15770.0,42561,794.0413833021516,v_good
15775.0,42566,1.0,rejected
15795.0,42588,1.0,rejected
15807.0,42602,1.0,rejected
15855.0,42657,1.0,rejected
15867.0,42668,1.0,rejected
15888.0,42693,1.0,rejected
15905.0,42708,1.0,rejected
15920.0,42724,1.0,rejected
15945.0,42750,1.0,rejected
15955.0,42759,1.0,rejected
15961.0,42767,1.0,rejected
15979.0,42784,1.0,rejected
16006.0,42810,1.0,rejected
16018.0,42825,1.0,rejected
